X,Y,PDV/ HIBRI,MARCA (IZZ,REGI�N O,HUB,CADENA,IZ_ID PDV,Nombre del,Direcci�,LATITUD,LONGITUD,ESTATUS,icon_url
19.55851389,-99.0250508,PDV,IZZI,METROPOLITANA,ECATEPEC,WALMART,IZ-02001,BA GOBERNADORA,"AV. GOBERNADORA 50-E, ENTRE ADOLFO LOPEZ MATEOS Y AV. CENTRAL COL. TULPETLAC. ECATEPEC DE MORELOS , ESTADO DE MEXICO. CP 55108",19.558513890000000,-99.025050800000002,ABIERTO,./0.png
19.6292037,-99.1428071,PDV,IZZI,METROPOLITANA,MELCHOR OCAMPO,WALMART,IZ-01693,BA FUENTES DEL VALLE,"VIA L�PEZ PORTILLO NUM 149 COL. FUENTES DEL VALLE TULTITLAN, ESTADO DE MEXICO, C.P.54910, TULTITLAN",19.629203700000001,-99.142807099999999,ABIERTO,./0.png
20.1124612,-98.7761528,PDV,IZZI,METROPOLITANA,PACHUCA,WALMART,IZ-01629,BA EL PALMARA (BONFIL),"BLVD. RAMON G. BONFIL NUM 1509 FRACCIONAMIENTO EL PALMAR I PACHUCA, HIDALGO, C.P. 42088",20.112461199999998,-98.776152800000006,ABIERTO,./0.png
19.5916967,-99.17853329,PDV,IZZI,METROPOLITANA,MELCHOR OCAMPO,WALMART,IZ-01633,BA EL ORO,"AV. CENTRO INDUSTRIAL NUM 14 Y 16 LOTES 6 Y 7, ENTRE LAS CALLES AV. DE LAS ALAMEDAS Y TUXPAN, ESTADO DE MEXICO, C.P. 54954",19.591696700000000,-99.178533290000004,ABIERTO,./0.png
19.6652696,-99.1315135,PDV,IZZI,METROPOLITANA,MELCHOR OCAMPO,WALMART,IZ-02914,BA EL DORADO TULTEPEC,"AVENIDA TOLUCA NUM 2, EJIDO DE SAN PABLO DE LAS SALINAS, C.P. 54983, TULTEPEC, ESTADO DE MEXICO",19.665269599999998,-99.131513499999997,ABIERTO,./0.png
19.6213674,-99.07322321,PDV,IZZI,METROPOLITANA,ECATEPEC,WALMART,IZ-02212,BA ECATEPEC,"AV. LOPEZ PORTILLO NUM 410 COL. GUADALUPE VICTORIA, ECATEPEC, ESTADO DE MEXICO C.P. 55010",19.621367400000000,-99.073223209999995,ABIERTO,./0.png
18.922788,-99.210206,PDV,IZZI,METROPOLITANA,CUERNAVACA,WALMART,IZ-02220,BA CUERNAVACA LA LUNA,"AV. CUAUHTEMOC NUM 186 COL. CHAPULTEPEC C.P. 52450, CUERNAVACA, MORELOS",18.922788000000001,-99.210205999999999,ABIERTO,./0.png
19.320861,-98.2401867,PDV,IZZI,SURESTE,TLAXCALA,WALMART,IZ-01849,BA TLAXCALA,"JULIAN CARRILLO NUM. 7  COL. CENTRO,  TLAXCALA, TLAXCALA C.P. 90000",19.320861000000001,-98.240186699999995,ABIERTO,./0.png
26.90211203,-101.4171765,PDV,IZZI,NORESTE,MONCLOVA,Coppel,IZ-02555,COPPEL CARRANZA III (40),"VENUSTIANO CARRANZA NUM 326 COL. MONCLOVA CENTRO, MONCLOVA, COAHUILA ZARAGOZA C.P. 25700 (COPPEL CARRANZA III)",26.902112030000001,-101.417176499999997,ABIERTO,./0.png
19.26394607,-98.86138127,PDV,IZZI,METROPOLITANA,IXTAPALUCA,WALMART,IZ-02456,BA CUAUTZINGO,"AVENIDA MORELOS S/N SAN GREGORIO CUAUTZINGO C.P. 56640, CHALCO, ESTADO DE MEXICO",19.263946069999999,-98.861381269999995,ABIERTO,./0.png
19.6054047,-99.1813768,PDV,IZZI,METROPOLITANA,MELCHOR OCAMPO,WALMART,IZ-01630,BA CIUDAD LABOR,"VIA JOSE LOPEZ PORTILLO NUM 12 COL. SAN FRANCISCO CHILPAN, TULTITLAN, ESTADO DE MEXICO,  C.P. 54940",19.605404700000001,-99.181376799999995,ABIERTO,./0.png
19.6852917,-98.9920974,PDV,IZZI,METROPOLITANA,ECATEPEC,WALMART,IZ-01696,BA CHINAMPA,"CARRETERA FEDERAL MEXICO -PACHUCA COL. SIERRA HERMOSA, TECAMAC, ESTADO DE MEXICO, C.P. 55749",19.685291700000001,-98.992097400000006,ABIERTO,./0.png
19.41219528,-98.93349324,PDV,IZZI,METROPOLITANA,CHIMALHUACAN,WALMART,IZ-01888,BA CHIMALHUACAN,AV. NEZAHUALCOYOLT NO.172 COL CABECERA MUNICIPAL CHIMALHUACAN ESTADO DE MEXICO CP 56330,19.412195279999999,-98.933493240000004,ABIERTO,./0.png
20.051151,-98.7253664,PDV,IZZI,METROPOLITANA,PACHUCA,WALMART,IZ-02685,BA CAMINO A LA CALERA,"CAMINO A LA CALERA,#137-A, FRACCIONAMIENTO SAN LUIS , 42186, MINERAL DE LA REFORMA, PACHUCA, HIDALGO",20.051151000000001,-98.725366399999999,ABIERTO,./0.png
22.1540636,-100.9160647,PDV,IZZI,NORESTE,SAN LUIS POTOS�,WALMART,IZ-01869,BA SOLEDAD DE GRACIANO,"AVENIDA SAN PEDRO NUM 1322 COL. SAN FRANCISCO, SOLEDAD DE GRACIANO SANCHEZ, SAN LUIS POTOSI, C.P. 78435",22.154063600000001,-100.916064700000007,ABIERTO,./0.png
21.92142206,-102.2612347,PDV,IZZI,OCCIDENTE,AGUASCALIENTES,WALMART,IZ-01642,BA SIGLO XXI (3056),AV. SIGLO XXI NUM 2801 PINTORES MEXICANOS C.P. 20174,21.921422060000001,-102.261234700000003,ABIERTO,./0.png
20.63623533,-100.4527622,PDV,IZZI,NORESTE,QUERETARO,WALMART,IZ-02484,BA SATELITE (3733),"AV. DE LA LUZ NUM 401, SATELITE, QUERETARO, QUERETARO, C.P. 76110",20.636235330000002,-100.452762199999995,ABIERTO,./0.png
20.74623302,-100.4493369,PDV,IZZI,NORESTE,QUERETARO,WALMART,IZ-03183,BA SANTA ROSA JAUREGUI (4167),"AV. 20 DE NOVIEMBRE NUM 310 ENTRE MORELOS Y JUAREZ COL. CENTRO SANTA ROSA JAUREGUI, QUERETARO, C.P. 76222",20.746233019999998,-100.449336900000006,ABIERTO,./0.png
19.6475283,-99.1156124,PDV,IZZI,METROPOLITANA,MELCHOR OCAMPO,WALMART,IZ-01838,BA BOSQUES DEL VALLE,"AV. TULTEPEC NUM  23 COL. BOSQUES DEL VALLE,  COACALCO DE BERRIOZ�BAL, ESTADO DE M�XICO C.P. 55717",19.647528300000001,-99.115612400000003,ABIERTO,./0.png
17.0447809,-96.7324877,PDV,IZZI,OCCIDENTE,OAXACA,WALMART,IZ-01628,BA SANTA ANITA,"AV. FERROCARRIL NUM 202 COL. SANTA ANITA C.P. 68150 , OAXACA DE JUAREZ, OAXACA",17.044780899999999,-96.732487699999993,ABIERTO,./0.png
20.1137655,-98.7477096,PDV,IZZI,METROPOLITANA,PACHUCA,WALMART,IZ-01644,BA BELLA (PERIODISTAS),"BOULEVARD EVERARDO MARQUEZ  NUM 101  COL. PERIODISTAS, PACHUCA  HIDALGO, C.P. 42060",20.113765500000000,-98.747709599999993,ABIERTO,./0.png
19.6356651,-99.0376833,PDV,IZZI,METROPOLITANA,ECATEPEC,WALMART,IZ-02342,BA AVENIDA MEXIQUENSE,"AV. VIALIDAD MEXIQUENSE , HEROES TECAMAC SECC. JARDINES, 55764, TECAMAC, TECAMAC",19.635665100000001,-99.037683299999998,ABIERTO,./0.png
20.39596279,-99.9818352,PDV,IZZI,NORESTE,SAN JUAN DEL RIO,WALMART,IZ-03175,BA SAN JUAN DEL RIO (3889),"PORL. JOSE MA. ARTEAGA  NUM 69, ZONA CENTRO, SAN JUAN DEL RIO, QUERETARO, C.P. 76800",20.395962789999999,-99.981835200000006,ABIERTO,./0.png
25.65785154,-100.1843367,PDV,IZZI,NORESTE,MONTERREY,CENTRO COMERCIAL,IZ-03383,PLAZA SUN MALL NL,"AV.PABLO LIVAS NUM 7601 COL. RINCON DE GUADALUPE, MUNICIPIO DE GUADALUPE, NUEVO LEON C.P. 67193",25.657851539999999,-100.184336700000003,ABIERTO,./0.png
19.47532828,-99.05288154,PDV,IZZI,METROPOLITANA,ARAGON,WALMART,IZ-01905,BA AV CENTRAL (PRADERA),"AV. HANK GONZALEZ NUM 104-105 ENTRE AV. INDEPENDENCIA Y AV. CONSTITUCION DE LA REPUBLICA, NEZAHUALCOYOTL, ESTADO DE MEXICO C.P. 07469",19.475328279999999,-99.052881540000001,ABIERTO,./0.png
16.89149658,-99.83535059,PDV,IZZI,OCCIDENTE,ACAPULCO,WALMART,IZ-01889,BA RENACIMIENTO (LAS CRUCES) (3806),BLVD. VICENTE GUERRERO SALDA�A NUM 214 Y 216 LIBERTADORES ACAPULCO GUERRERO CP. 39350,16.891496579999998,-99.835350590000004,ABIERTO,./0.png
19.42501817,-98.93196658,PDV,IZZI,METROPOLITANA,CHIMALHUACAN,WALMART,IZ-02452,BA ARCA DE NOE,"AV. ARCA DE NOE NUM 150 COL. ACUITLAPILCO, CHIMALHUACAN, ESTADO DE MEXICO, C.P. 56335",19.425018170000001,-98.931966579999994,ABIERTO,./0.png
20.9594371,-89.5807127,PDV,IZZI,SURESTE,MERIDA,WALMART,IZ-01821,BA QUETZALCOATL,"CALLE 65 NUM 102 MISNE II POR 8A Y 8B  AVENIDA QUETZALCOATL, MERIDA, YUCATAN, C.P. 97176",20.959437099999999,-89.580712700000007,ABIERTO,./0.png
21.2770873,-89.6618144,PDV,IZZI,SURESTE,MERIDA,WALMART,IZ-01645,BA PROGRESO,CALLE 78 NUM 300 X AV. LIBRAMIENTO A CHICXULUB COL. CENTRO C.P. 97320,21.277087300000002,-89.661814399999997,ABIERTO,./0.png
19.8121262,-99.0488505,PDV,IZZI,METROPOLITANA,MELCHOR OCAMPO,WALMART,IZ-02451,BA ARBOLADA LOS SAUCES,"ARBOLADA LOS MAPLES NUM. 141 ENTRE LAS CALLES VIADUCTO BICENTENARIO Y AV. LOS SAUCES COL. CONJUNTO URBANO LA ARBOLADA LOS SAUCES II, C.P. 55635, ZUMPANGO, ESTADO DE MEXICO",19.812126200000002,-99.048850500000000,ABIERTO,./0.png
19.2636778,-99.6940054,PDV,IZZI,METROPOLITANA,TOLUCA,WALMART,IZ-03005,BA ALPINISMO,"MARIA DEL REFUGIO ALEXANDRE TARELLO NUM 528, COL. SAN BUENAVENTURA, C.P. 50121, TOLUCA, ESTADO DE MEXICO",19.263677800000000,-99.694005399999995,ABIERTO,./0.png
19.6220384,-98.9353477,PDV,IZZI,METROPOLITANA,ECATEPEC,WALMART,IZ-01694,BA ACOLMAN,"CARRETERA MEXICO-PIRAMIDES KM 37,COL TEPEXPAN, ACOLMAN, C.P. 55885, ESTADO DE MEXICO",19.622038400000001,-98.935347699999994,ABIERTO,./0.png
19.4653953,-99.2343062,PDV,IZZI,METROPOLITANA,SATELITE,WALMART,IZ-02338,BA 1� DE MAYO,AV. 1 MAYO Y RIO HONDO #200 COL. SAN ANDRES ATOTO MUNICIPIO NAUCALPAN ESTADO DE MEXICO C.P 53500,19.465395300000001,-99.234306200000006,ABIERTO,./0.png
22.1546748,-100.9890879,PDV,IZZI,NORESTE,SAN LUIS POTOS�,WALMART,IZ-02459,BA NICOLAS ZAPATA,"TOMASA ESTEBES NUM 300 COL. LOS ANGELE, SAN LUIS POTOSI, SAN LUIS POTOSI, C.P. 78230",22.154674799999999,-100.989087900000001,ABIERTO,./0.png
19.5017953,-99.1233199,PDV,IZZI,METROPOLITANA,VALLEJO,CENTRO COMERCIAL,IZ-02768,PLAZA VISTA NORTE,"AVENIDA  ACUEDUCTO NUM 650, COL. RESIDENCIAL ZACATENCO, GUSTAVO A. MADERO, CIUDAD DE MEXICO, C.P. 07360 (VISTA NORTE)",19.501795300000001,-99.123319899999998,ABIERTO,./0.png
20.9540684,-89.6451178,PDV,IZZI,SURESTE,MERIDA,WALMART,IZ-02906,BA MERIDA ITZAES,"CALLE 86-A  NUM 664 E X 90 Y 92 COL. LOS REYES, YUCATAN C.P. 97156",20.954068400000001,-89.645117799999994,ABIERTO,./0.png
19.61957646,-98.99595934,PDV,IZZI,METROPOLITANA,ECATEPEC,CENTRO COMERCIAL,IZ-03382,GRAN PATIO ECATEPEC,"CARR. MEXICO- TEPEXPAN B, SAN ISIDRO ATLAUTENCO, C.P. 55064, ECATEPEC DE MORELOS, ESTADO DE MEXICO",19.619576460000001,-98.995959339999999,ABIERTO,./0.png
19.45825405,-99.18478919,PDV,IZZI,METROPOLITANA,POLANCO,Coppel,IZ-PEND,COPPEL TACUBA,"CALZADA MEXICO-TACUBA #684 COLONIA TACUBA, ENTRE GOLFO DE CALIFORNIA Y GOLFO DE CAMPECHE, CP 11410, MIGUEL HIDALGO, CIUDAD DE MEXICO.",19.458254050000001,-99.184789190000004,ABIERTO,./0.png
25.61819969,-100.1716723,PDV,IZZI,NORESTE,MONTERREY,WALMART,IZ-01652,BA LOMAS DE SANTA M�NICA (1235),"CAMINO A LAS ESPINAS MANZANA 000 LOTE 118 ESQUINA AV. SAN DIEGO COL. SANTA MONICA, JUAREZ, NUEVO LEON C.P. 67286",25.618199690000001,-100.171672299999997,ABIERTO,./0.png
19.3095164,-99.5877065,PDV,IZZI,METROPOLITANA,TOLUCA,Coppel,IZ-03069,COPPEL TOTOLTEPEC (453),"CALLE VICENTE LOMBARDO TOLEDANO NUM 401, INT.401 B, MANZANA100 LOTE 33, COL. SANTA MARIA TOTOLTEPEC, TOLUCA, ESTADO DE MEXICO, C.P. 50245 (TOTOLTEPEC)",19.309516400000000,-99.587706499999996,ABIERTO,./0.png
20.55362881,-100.3953405,PDV,IZZI,NORESTE,QUERETARO,WALMART,IZ-01922,BA LAS AMERICAS (1026),"BLVD. LAS AMERICAS NUM 115 COL. COLINAS DEL SUR C.P. 76190, QUERETARO, QUERETARO",20.553628809999999,-100.395340500000003,ABIERTO,./0.png
16.85773086,-99.91384503,PDV,IZZI,OCCIDENTE,ACAPULCO,WALMART,IZ-02911,BA LA POLAR ACAPULCO (2228),"CALZADA PIE DE LA CUESTA NUM 310, ENTRE LAS CALLES  RIO LERMA Y RIO GRANDE HOGAR MODERNO, ACAPULCO DE JUAREZ, GUERRERO, C.P. 39580",16.857730860000000,-99.913845030000004,ABIERTO,./0.png
19.59972618,-99.04564471,PDV,IZZI,METROPOLITANA,ECATEPEC,Coppel,IZ-02612,COPPEL SAN CRISTOBAL (405),"AV. MORELOS NUM 46 COL. SAN CRISTOBAL CENTRO, ECATEPEC DE MORELOS, ESTADO DE MEXICO, C.P. 55000 (COPPEL SAN CRISTOBAL)",19.599726180000001,-99.045644710000005,ABIERTO,./0.png
20.9414442,-89.5945675,PDV,IZZI,SURESTE,MERIDA,WALMART,IZ-01886,BA KUKULCAN,"CALLE 99 NO 300 X 83 Y 14 COL.  AMPLIACION SALVADOR ALVARADO SUR,MERIDA YUCATAN C.P. 97196",20.941444199999999,-89.594567499999997,ABIERTO,./0.png
19.851994,-90.491168,PDV,IZZI,SURESTE,CAMPECHE,WALMART,IZ-01636,BA KALA,"CARRETERA ANTIGUA CAMPECHE-MERIDA NUM 1 CAMINO ANTIGUO A KALA Y COOPERATIVISTA COL. SECTOR KALA C.P. 24087, CAMPECHE, CAMPECHE",19.851994000000001,-90.491168000000002,ABIERTO,./0.png
20.9596459,-89.6798254,PDV,IZZI,SURESTE,MERIDA,WALMART,IZ-02214,BA JUAN PABLO II,"CALLE 61 X 20A Y 22 NUM 364, FRACCIONAMIENTO JUAN PABLO II, MERIDA, YUCATAN C.P. 97246",20.959645900000002,-89.679825399999999,ABIERTO,./0.png
19.6467278,-99.1728201,PDV,IZZI,METROPOLITANA,MELCHOR OCAMPO,Coppel,IZ-02575,COPPEL SAN ANTONIO CENTRO (174),"AV. SAN ANTONIO NUM 11 COL. TULTITLAN DE MARIANO ESCOBEDO CENTRO, TULTITLAN, ESTADO DE MEXICO, C.P. 54900 (COPPEL SAN ANTONIO CENTRO)",19.646727800000001,-99.172820099999996,ABIERTO,./0.png
19.53679014,-99.19423588,PDV,IZZI,METROPOLITANA,SATELITE,Coppel,IZ-02065,COPPEL JUAREZ TLALNEPANTLA (192),"AV. JUAREZ NUM 21 COL. TLALNEPANTLA, CENTRO, TLALNEPANTLA DE BAZ, ESTADO DE MEXICO, C.P. 54000 (COPPEL JUAREZ TLALNEPANTLA)",19.536790140000001,-99.194235879999994,ABIERTO,./0.png
19.53780535,-99.19384805,PDV,IZZI,METROPOLITANA,SANTA FE,Coppel,IZ-02068,COPPEL JUAREZ CUAJIMALPA (224),"AV. JUAREZ NUM 200 COL. CUAJIMALPA  DEL. CUAJIMALPA DE MORELOS, CIUDAD DE MEXICO, C.P. 05000 (COPPEL JUAREZ CUAJIMALPA)",19.537805349999999,-99.193848050000000,ABIERTO,./0.png
19.4587253,-99.2402262,PDV,IZZI,METROPOLITANA,SATELITE,Coppel,IZ-02629,COPPEL EL MOLINITO (850),"AV. FERROCARRIL ACAMBARO TOLUCA NUM 51 COL. TORRES ZOMEYUCAN, (SAN ANTONIO ZOMEYUCAN) MUNICIPIO DE NAUCALPAN DE JUAREZ, ESTADO DE MEXICO C.P. 53700 (COPPEL EL MOLINITO)",19.458725300000001,-99.240226199999995,ABIERTO,./0.png
19.6404067,-99.0587113,PDV,IZZI,METROPOLITANA,ECATEPEC,Coppel,IZ-02619,COPPEL ECATEPEC I RECURSOS (451),"AV. LUIS DONALDO COLOSIO S/N COL. LAGUNA DEL REY, ECATEPEC DE MORELOS, ESTADO DE MEXICO, C.P. 55029 (COPPEL RECURSOS)",19.640406700000000,-99.058711299999999,ABIERTO,./0.png
20.52458484,-100.8268818,PDV,IZZI,NORESTE,CELAYA,WALMART,IZ-01925,BA FRANCISCO JUAREZ (3913),"ALBINO GARCIA NUM 514 COL. CENTRO C.P. 38000, CELAYA, GUANAJUATO",20.524584839999999,-100.826881799999995,ABIERTO,./0.png
19.4320308,-99.1384214,PDV,IZZI,METROPOLITANA,ARBOLEDAS,Coppel,IZ-03066,COPPEL 16 DE SEPTIEMBRE NICOLAS ROMERO (498),"CALLE NICOLAS ROMERO NUM 39 COL. HIDALGO NICOLAS ROMERO, ESTADO DE MEXICO,  C.P. 54400 (16 DE SEPTIEMBRE)",19.432030800000000,-99.138421399999999,ABIERTO,./0.png
19.55180368,-99.24273984,PDV,IZZI,METROPOLITANA,ARBOLEDAS,SORIANA,IZ-03281,SORIANA MULTIPLAZA ALAMEDAS,"BLVD.  ADOLFO LOPEZ MATEOS NUM 100, LAS ALAMEDAS C.P. 52970 CD. LOPEZ MATEOS MEX  (MEGA ALAMEDAS)",19.551803679999999,-99.242739839999999,ABIERTO,./0.png
16.90538107,-99.82542735,PDV,IZZI,OCCIDENTE,ACAPULCO,WALMART,IZ-02457,BA EL CARACOL (1497),"BOULVEARD VICENTE GUERRERO NUM 1005 ENTRE LAS CALLE AV. JUAN ALVAREZ Y CUAUHTEMOC RENACIMIENTO, ACAPULCO DE JUAREZ, GUERRERO C.P. 39715",16.905381070000001,-99.825427349999998,ABIERTO,./0.png
20.52978747,-100.8465701,PDV,IZZI,NORESTE,CELAYA,WALMART,IZ-03232,BA EJE NORPONIENTE,"Eje Norponiente Manuel J Clouthier No.704 Colonia, Poniente del Rancho de la Soledad, CP38090, Celaya, Guanajuato",20.529787469999999,-100.846570099999994,ABIERTO,./0.png
19.6056627,-99.2287225,PDV,IZZI,METROPOLITANA,ARBOLEDAS,SORIANA,IZ-03284,MEGA SORIANA VILLAS DE LA HACIENDA,AV. LAGO DE GUADALUPE ESQ. DE LAS VILLAS S/N FRACC. VILLAS DE LA HACIENDA 52500 (VILLAS DE LA HACIENDA),19.605662700000000,-99.228722500000003,ABIERTO,./0.png
19.68878792,-99.21309742,PDV,IZZI,METROPOLITANA,CUAUTITLAN,SORIANA,IZ-03287,MEGA SORIANA SAN MIGUEL HUEHUETOCA,AV. HUEHUETOCA NO. 1. COL. EXHACIENDA SAN MIGUEL CP 54750 (MEGA SAN MIGUEL HUEHUETOCA),19.688787919999999,-99.213097419999997,ABIERTO,./0.png
19.28944469,-99.13107671,PDV,IZZI,METROPOLITANA,TLALPAN,SORIANA,IZ-03286,MEGA SORIANA COAPA,"CALLE PUENTE NUM 186 ESQ. PROLONGACI�N CANAL DE MIRAMONTES AMSA, COYOACAN, DISTRITO FEDERAL (MEGA COAPA)",19.289444690000000,-99.131076710000002,ABIERTO,./0.png
16.85767672,-99.89217934,PDV,IZZI,OCCIDENTE,ACAPULCO,WALMART,IZ-01844,BA COSTERA ACAPULCO (3779),"COSTERA MIGUEL ALEMAN NUM 1000  COL. FRACCIONAMIENTO HORNOS INSURGENTES, JR CARRILLO  Y NU�EZ  DE BALBOA, ACAPULCO DE JU�REZ, GUERRERO C.P. 39300",16.857676720000001,-99.892179339999998,ABIERTO,./0.png
18.886336,-96.933784,PDV,IZZI,SURESTE,CORDOBA,WALMART,IZ-01836,BA CORDOBA AV 11,"AV. 11 NUM 1510 ENTRE CALLES 15 Y 17 COL.  CENTRO,  C�RDOBA, VERACRUZ  C.P. 94500",18.886336000000000,-96.933784000000003,ABIERTO,./0.png
20.67606052,-101.3393921,PDV,IZZI,NORESTE,IRAPUATO,SORIANA,IZ-02878,SORIANA MERCADO IRAPUATO (BRUCKE BRIDGE),"SORIANA  MERCADO CENTRAL, BLVD. DIAZ ORDAZ NUM 1016, PLAYA AZUL, C.P. 36500, IRAPUATO, GTO.",20.676060520000000,-101.339392099999998,ABIERTO,./0.png
18.1391128,-94.4719407,PDV,IZZI,SURESTE,COATZACOALCOS,WALMART,IZ-02219,BA COATZACOALCOS,"AV. UNIVERSIDAD VERACRUZANA NUM. KM 7 + 100 COL. RANCHO ALEGRE, COATZACOALCOS, VERACRUZ C.P. 96558",18.139112799999999,-94.471940700000005,ABIERTO,./0.png
24.00578941,-104.6809882,PDV,IZZI,PACIFICO,MAZATLAN,CASA LEY,IZ-03377,LEY PRIMO DE VERDAD,"AV. FRANCISCO PRIMO DE VERDAD NUM 1801, COL. BENITO JUAREZ, C.P. 34120, DURANGO, DURANGO",24.005789409999998,-104.680988200000002,CERRADO,./0.png
19.30230933,-99.12378982,PDV,IZZI,METROPOLITANA,TLALPAN,CENTRO COMERCIAL,IZ-00031,GALERIAS COAPA l,"CALZADA DEL HUESO NUM 519 COL. RESIDENCIAL ACOXPA  DEL. TLALPAN C.P. 14300, CIUDAD DE MEXICO",19.302309330000000,-99.123789819999999,CERRADO,./0.png
32.5024187,-116.8936507,PDV,IZZI,PACIFICO,MEXICALI,CASA LEY,IZ-03378,CASA LEY CASA BLANCA,"BLVD. CASA BLANCA NTE. ENTRE FRANCISCO JAVIER MINA Y FINISTERRA TIJUANA, BAJA CALIFORNIA",32.502418700000000,-116.893650699999995,CERRADO,./0.png
25.68833619,-100.4921098,PDV,IZZI,NORESTE,MONTERREY,CENTRO COMERCIAL,IZ-02812,SENDERO SANTA CATARINA,"PLAZA SENDERO SANTA CATARINA, CARRETERA MONTERREY-SALTILLLO NUM 2618, ESQUINA AVENIDA LA PUERTA, SANTA CATARINA, NUEVO LEON, C.P. 66367",25.688336190000001,-100.492109799999994,CERRADO,./0.png
20.502555,-86.957723,PDV,IZZI,SURESTE,RIVERA MAYA,CHEDRAUI,IZ-01600,CHEDRAUI COZUMEL CENTRO,"AVENIDA RAFAEL MELGAR NUM 1001 COL. CENTRO C.P. 77600, CANCUN, QUINTANA ROO",20.502555000000001,-86.957723000000001,CERRADO,./0.png
18.848042,-97.092342,PDV,IZZI,SURESTE,ORIZABA,CHEDRAUI,IZ-01587,CHEDRAUI ORIZABA CENTRO,"CALLE ORIENTE NUM 6 COL. CENTRO ENTRE SUR 25 Y SUR 21 C.P. 94300, ORIZABA, VERACRUZ",18.848042000000000,-97.092342000000002,CERRADO,./0.png
21.1525895,-86.8405438,PDV,IZZI,SURESTE,CANCUN,CHEDRAUI,IZ-01602,CHEDRAUI CANCUN IV (KABAH),"AVENIDA COBA 54 SUPERMANZANA 36 MANZANA 1 LOTE 2 COL. CENTRO C.P. 77500 CANCUN, QUINTANA ROO",21.152589500000001,-86.840543800000006,CERRADO,./0.png
19.28335144,-98.4383603,PDV,IZZI,SURESTE,TLAXCALA,CENTRO COMERCIAL,IZ-03348,GRAN PLAZA LA ESTACI�N,"GRAN PLAZA LA ESTACION, CALLE MUJICA Y OSORIO NUM 6, GRAN PLAZA LA ESTACION, COL. LIBERTAD, SAN MARTIN TEXMELUCAN, PUEBLA",19.283351440000001,-98.438360299999999,CERRADO,./0.png
19.3792205,-99.1996721,PDV,IZZI,METROPOLITANA,VALLE,WALMART,IZ-01260,BODEGA AURRERA SANTA LUCIA,"SANTA LUCIA 185 , COL. ALFONSO XIII , ALVARO OBREGON C.P. 01460, ENTRE LAS CALLES DE ALTA TENSION Y ROSA BLANCA , DISTRITO FEDERAL",19.379220499999999,-99.199672100000001,CERRADO,./0.png
19.31329613,-98.89786887,PDV,IZZI,METROPOLITANA,IXTAPALUCA,SORIANA,IZ-01576,IXTAPALUCA SANTA BARBARA,"AVENIDA CUAUHTEMOC CARRETERA MEXICO-PUEBLA NUM 200 IXTAPALUCA MEXICO, D.F,  (SANTA BARBARA)",19.313296130000001,-98.897868869999996,CERRADO,./0.png
19.4289471,-99.1621131,PDV,IZZI,METROPOLITANA,CENTRO,CENTRO COMERCIAL,IZ-02776,REFORMA 222,"AV. PASEO DE LA REFORMA NUM 222, COL. JUAREZ, ALCALDIA CUAUHTEMOC C.P. 06600, CIUDAD DE MEXICO (REFORMA 222)",19.428947099999998,-99.162113099999999,CERRADO,./0.png
22.12340599,-100.9581587,PDV,IZZI,NORESTE,SAN LUIS POTOS�,FARMACIAS GUADALAJARA,IZ-03368,FARMACIAS GUADALAJARA OLIVOS,"CALLE OLIVOS NUM 115, COL. OLIVOS, SAN LUIS POTOSI, SAN LUIS POTOSI (SLP OLIVOS)",22.123405989999998,-100.958158699999998,CERRADO,./0.png
22.17484093,-100.9594477,PDV,IZZI,NORESTE,SAN LUIS POTOS�,FARMACIAS GUADALAJARA,IZ-03366,FARMACIAS GUADALAJARA LA SOLEDAD,"AV. SOLEDAD NUM 21650 C ENTRE SAN JORGE Y PRIVADA DE LAS AMERICAS C.P. 78433, SAN LUIS POTOSI (SLP LA SOLEDAD)",22.174840929999998,-100.959447699999998,CERRADO,./0.png
22.13509807,-100.9364954,PDV,IZZI,NORESTE,SAN LUIS POTOS�,FARMACIAS GUADALAJARA,IZ-03369,FARMACIAS GUADALAJARA INDUSTRIAS OTE,"AV. INDUSTRIAS NUM 3380, SAN LUIS POTOSI (SLP INDUSTRIAS OTE)",22.135098070000002,-100.936495399999998,CERRADO,./0.png
22.14195337,-100.9332764,PDV,IZZI,NORESTE,SAN LUIS POTOS�,FARMACIAS GUADALAJARA,IZ-03367,FARMACIAS GUADALAJARA INDUSTRIAS 1050 / HOSPITAL,"AV. INDUSTRIAL 050, VALLE DORADO, 78399 SAN LUIS POTOSI, S.L.P.",22.141953370000000,-100.933276399999997,CERRADO,./0.png
25.87891196,-97.49545757,PDV,IZZI,NORESTE,MATAMOROS,FARMACIAS GUADALAJARA,IZ-03365,FARMACIA GUADALAJARA MODELO,"AV. TAMAULIPAS NUM 42, MODELO, C.P. 87360, HEROICA MATAMOROS, TAMAULIPAS (HEROICA TAMAULIPAS)",25.878911960000000,-97.495457569999999,CERRADO,./0.png
22.27678847,-97.87723116,PDV,IZZI,NORESTE,TAMPICO,FARMACIAS GUADALAJARA,IZ-03363,FARMACIA GUADALAJARA LOMA REAL,"BLVD. LOMAS DEL REAL NUM, 401, LOMAS DEL  CHAIREL, C.P. 89360, TAMPICO, TAMAULIPAS (LOMA REAL TAMPICO)",22.276788470000000,-97.877231159999994,CERRADO,./0.png
